t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,67;-0,05;7,20;-0,00;8,00;60,00
1,67;-0,05;7,20;-0,00;8,00;60,00
2,70;-0,05;7,20;-0,00;8,00;60,00
3,68;-0,05;7,20;-0,00;8,00;60,00
4,70;-0,05;7,20;-0,00;8,00;60,00
5,68;-0,06;7,20;-0,00;8,00;60,00
6,69;-0,06;7,20;-0,01;8,00;60,00
7,69;-0,06;7,20;-0,01;8,00;60,00
8,69;-0,06;7,20;-0,01;8,00;60,00
9,73;-0,06;7,20;-0,01;8,00;60,00
10,69;-0,06;9,75;-0,01;8,00;60,00
11,73;-0,06;9,75;-0,01;8,00;60,00
12,70;-0,06;9,75;-0,01;8,00;60,00
13,74;-0,06;9,75;-0,01;8,00;60,00
14,73;-0,06;9,75;-0,01;8,00;60,00
15,71;-0,06;9,75;-0,01;8,00;60,00
16,73;-0,06;9,75;-0,02;8,00;60,00
17,75;-0,06;9,75;-0,02;8,00;60,00
18,72;-0,06;9,75;-0,02;8,00;60,00
19,75;-0,07;9,75;-0,02;8,00;60,00
20,75;-0,07;12,26;-0,02;8,00;60,00
21,77;-0,07;12,26;-0,02;8,00;60,00
22,80;-0,07;12,26;-0,02;8,00;60,00
23,80;-0,07;12,26;-0,02;8,00;60,00
24,79;-0,07;12,26;-0,02;8,00;60,00
25,82;-0,07;12,26;-0,03;8,00;60,00
26,80;-0,07;12,26;-0,03;8,00;60,00
27,83;-0,07;12,26;-0,03;8,00;60,00
28,81;-0,07;12,26;-0,03;8,00;60,00
29,84;-0,07;12,26;-0,03;8,00;60,00
30,84;-0,07;16,52;-0,03;8,00;60,00
31,82;-0,07;16,52;-0,03;8,00;60,00
32,82;-0,07;16,52;-0,03;8,00;60,00
33,80;-0,07;16,52;-0,03;8,00;60,00
34,81;-0,07;16,52;-0,04;8,00;60,00
35,82;-0,06;16,52;-0,04;8,00;60,00
36,83;-0,06;16,52;-0,04;8,00;60,00
37,83;-0,06;16,52;-0,04;8,00;60,00
38,82;-0,06;16,52;-0,04;8,00;60,00
39,83;-0,06;16,52;-0,04;8,00;60,00
40,83;-0,06;16,52;-0,04;8,00;60,00
41,83;-0,06;26,56;-0,04;8,00;60,00
42,79;-0,06;26,56;-0,04;8,00;60,00
43,83;-0,06;26,56;-0,04;8,00;60,00
44,84;-0,07;26,56;-0,05;8,00;60,00
45,84;-0,07;26,56;-0,05;8,00;60,00
46,82;-0,07;26,56;-0,05;8,00;60,00
47,84;-0,06;26,56;-0,05;8,00;60,00
48,84;-0,07;26,56;-0,05;8,00;60,00
49,86;-0,06;26,56;-0,05;8,00;60,00
50,86;-0,06;26,56;-0,05;8,00;60,00
51,88;-0,06;59,49;-0,05;8,00;60,00
52,89;-0,06;59,49;-0,05;8,00;60,00
53,89;-0,06;59,49;-0,06;8,00;60,00
54,89;-0,06;59,49;-0,06;8,00;60,00
55,90;-0,06;59,49;-0,06;8,00;60,00
56,89;-0,06;59,49;-0,06;8,00;60,00
57,92;-0,06;59,49;-0,06;8,00;60,00
58,94;-0,06;59,49;-0,06;8,00;60,00
59,92;-0,06;59,49;-0,06;8,00;60,00
