t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713627616,11;0,00;7,20;0,00;8,00;60,00
1713627616,11;0,00;7,20;0,00;8,00;60,00
1713627616,11;0,00;7,20;0,06;8,00;60,00
1713627616,11;0,00;7,20;0,19;8,00;60,00
1713627616,11;0,00;7,20;0,26;8,00;60,00
1713627616,11;0,00;7,20;0,28;8,00;60,00
1713627616,11;0,00;7,20;0,28;8,00;60,00
1713627616,11;0,00;7,20;0,29;8,00;60,00
1713627616,11;0,00;7,20;0,29;8,00;60,00
1713627616,11;0,00;7,20;0,30;8,00;60,00
1713627616,11;0,00;7,20;0,31;8,00;60,00
1713627616,11;0,00;7,20;0,34;8,00;60,00
1713627616,11;0,00;7,20;0,38;8,00;60,00
1713627616,11;0,00;7,20;0,42;8,00;60,00
1713627616,11;0,00;7,20;0,46;8,00;60,00
1713627616,11;0,00;7,20;0,51;8,00;60,00
1713627616,11;0,00;7,20;0,54;8,00;60,00
1713627616,11;0,00;7,20;0,60;8,00;60,00
1713627616,11;0,00;7,20;0,64;8,00;60,00
1713627616,11;0,00;7,20;0,69;8,00;60,00
1713627616,11;0,00;7,20;0,73;8,00;60,00
1713627616,11;0,00;7,20;0,77;8,00;60,00
1713627616,11;0,00;7,20;0,80;8,00;60,00
1713627616,11;0,00;7,20;0,84;8,00;60,00
1713627616,11;0,00;7,20;0,88;8,00;60,00
1713627616,11;0,00;7,20;0,92;8,00;60,00
1713627616,11;0,00;7,20;0,97;8,00;60,00
1713627616,11;0,00;7,20;1,01;8,00;60,00
1713627616,11;0,00;7,20;1,05;8,00;60,00
1713627616,11;0,00;7,20;1,09;8,00;60,00
1713627616,11;0,00;8,30;1,13;8,00;60,00
1713627616,11;0,00;8,31;1,16;8,00;60,00
1713627616,11;0,00;8,31;1,20;8,00;60,00
1713627616,11;0,00;8,31;1,24;8,00;60,00
1713627616,11;0,00;8,31;1,30;8,00;60,00
1713627616,11;0,00;8,31;1,34;8,00;60,00
1713627616,11;0,00;8,31;1,39;8,00;60,00
1713627616,11;0,00;8,31;1,44;8,00;60,00
1713627616,11;0,00;8,31;1,48;8,00;60,00
1713627616,11;0,00;8,31;1,52;8,00;60,00
1713627616,11;0,00;8,31;1,57;8,00;60,00
1713627616,11;0,00;8,31;1,61;8,00;60,00
1713627616,11;0,00;8,31;1,67;8,00;60,00
1713627616,11;0,00;8,31;1,71;8,00;60,00
1713627616,11;0,00;8,31;1,75;8,00;60,00
1713627616,11;0,00;8,31;1,80;8,00;60,00
1713627616,11;0,00;8,31;1,84;8,00;60,00
1713627616,11;0,00;8,31;1,90;8,00;60,00
1713627616,11;0,00;8,31;1,95;8,00;60,00
1713627616,11;0,00;8,31;2,01;8,00;60,00
1713627616,11;0,00;8,31;2,05;8,00;60,00
1713627616,11;0,00;8,31;2,09;8,00;60,00
1713627616,11;0,00;8,31;2,14;8,00;60,00
1713627616,11;0,00;8,31;2,20;8,00;60,00
1713627616,11;0,00;8,31;2,24;8,00;60,00
1713627616,11;0,00;8,31;2,29;8,00;60,00
1713627616,11;0,00;8,31;2,33;8,00;60,00
1713627616,11;0,00;8,31;2,39;8,00;60,00
1713627616,11;0,00;8,31;2,43;8,00;60,00
1713627616,11;0,00;8,40;2,49;8,00;60,00
1713627616,11;0,00;8,40;2,55;8,00;60,00
1713627616,11;0,00;8,40;2,60;8,00;60,00
1713627616,11;0,00;8,40;2,66;8,00;60,00
1713627616,11;0,00;8,40;2,70;8,00;60,00
1713627616,11;0,00;8,40;2,75;8,00;60,00
1713627616,11;0,00;8,40;2,79;8,00;60,00
1713627616,11;0,00;8,40;2,84;8,00;60,00
1713627616,11;0,00;8,40;2,89;8,00;60,00
1713627616,11;0,00;8,40;2,94;8,00;60,00
1713627616,11;0,00;8,40;2,98;8,00;60,00
1713627616,11;0,00;8,40;3,03;8,00;60,00
1713627616,11;0,00;8,40;3,09;8,00;60,00
1713627616,11;0,00;8,40;3,13;8,00;60,00
1713627616,11;0,00;8,40;3,18;8,00;60,00
1713627616,11;0,00;8,40;3,22;8,00;60,00
1713627616,11;0,00;8,40;3,27;8,00;60,00
1713627616,11;0,00;8,40;3,31;8,00;60,00
1713627616,11;0,00;8,40;3,36;8,00;60,00
1713627616,11;0,00;8,40;3,40;8,00;60,00
1713627616,11;0,00;8,40;3,44;8,00;60,00
1713627616,11;0,00;8,40;3,49;8,00;60,00
1713627616,11;0,00;8,40;3,54;8,00;60,00
1713627616,11;0,00;8,40;3,61;8,00;60,00
1713627616,11;0,00;8,40;3,66;8,00;60,00
1713627616,11;0,00;8,40;3,70;8,00;60,00
1713627616,11;0,00;8,40;3,75;8,00;60,00
1713627616,11;0,00;8,40;3,79;8,00;60,00
1713627616,11;0,00;8,48;3,85;8,00;60,00
1713627616,11;0,00;8,48;3,90;8,00;60,00
1713627616,11;0,00;8,48;3,96;8,00;60,00
1713627616,11;0,00;8,48;4,02;8,00;60,00
1713627616,11;0,00;8,48;4,08;8,00;60,00
1713627616,11;0,00;8,48;4,13;8,00;60,00
1713627616,11;0,00;8,48;4,19;8,00;60,00
1713627616,11;0,00;8,48;4,23;8,00;60,00
1713627616,11;0,00;8,48;4,28;8,00;60,00
1713627616,11;0,00;8,48;4,32;8,00;60,00
1713627616,11;0,00;8,48;4,39;8,00;60,00
1713627616,11;0,00;8,48;4,43;8,00;60,00
1713627616,11;0,00;8,48;4,48;8,00;60,00
1713627616,11;0,00;8,48;4,54;8,00;60,00
1713627616,11;0,00;8,48;4,58;8,00;60,00
1713627616,11;0,00;8,48;4,63;8,00;60,00
1713627616,11;0,00;8,48;4,69;8,00;60,00
1713627616,11;0,00;8,48;4,74;8,00;60,00
1713627616,11;0,00;8,48;4,79;8,00;60,00
1713627616,11;0,00;8,48;4,84;8,00;60,00
1713627616,11;0,00;8,48;4,89;8,00;60,00
1713627616,11;0,00;8,48;4,95;8,00;60,00
1713627616,11;0,00;8,48;4,99;8,00;60,00
1713627616,11;0,00;8,48;5,04;8,00;60,00
1713627616,11;0,00;8,48;5,09;8,00;60,00
1713627616,11;0,00;8,48;5,13;8,00;60,00
1713627616,11;0,00;8,48;5,18;8,00;60,00
1713627616,11;0,00;8,48;5,22;8,00;60,00
1713627616,11;0,00;8,53;5,27;8,00;60,00
1713627616,11;0,00;8,53;5,33;8,00;60,00
1713627616,11;0,00;8,53;5,37;8,00;60,00
1713627616,11;0,00;8,53;5,44;8,00;60,00
1713627616,11;0,00;8,53;5,48;8,00;60,00
1713627616,11;0,00;8,53;5,53;8,00;60,00
1713627616,11;0,00;8,53;5,58;8,00;60,00
1713627616,11;0,00;8,53;5,62;8,00;60,00
1713627616,11;0,00;8,53;5,66;8,00;60,00
1713627616,11;0,00;8,53;5,71;8,00;60,00
1713627616,11;0,00;8,53;5,76;8,00;60,00
1713627616,11;0,00;8,53;5,81;8,00;60,00
1713627616,11;0,00;8,53;5,85;8,00;60,00
1713627616,11;0,00;8,53;5,91;8,00;60,00
1713627616,11;0,00;8,53;5,96;8,00;60,00
1713627616,11;0,00;8,53;6,01;8,00;60,00
1713627616,11;0,00;8,53;6,05;8,00;60,00
1713627616,11;0,00;8,53;6,10;8,00;60,00
1713627616,11;0,00;8,53;6,14;8,00;60,00
1713627616,11;0,00;8,53;6,19;8,00;60,00
1713627616,11;0,00;8,53;6,23;8,00;60,00
1713627616,11;0,00;8,53;6,29;8,00;60,00
1713627616,11;0,00;8,53;6,34;8,00;60,00
1713627616,11;0,00;8,53;6,39;8,00;60,00
1713627616,11;0,00;8,53;6,44;8,00;60,00
1713627616,11;0,00;8,53;6,48;8,00;60,00
1713627616,11;0,00;8,53;6,53;8,00;60,00
1713627616,11;0,00;8,53;6,58;8,00;60,00
