t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,12;10,22;7,20;0,01;8,00;60,00
1,11;11,79;7,20;0,19;8,00;60,00
2,11;11,72;7,20;0,39;8,00;60,00
3,11;10,06;7,20;0,57;8,00;60,00
4,10;8,36;7,20;0,72;8,00;60,00
5,11;8,15;7,20;0,86;8,00;60,00
6,11;9,64;7,20;1,01;8,00;60,00
7,13;11,47;7,20;1,19;8,00;60,00
8,10;11,94;7,20;1,38;8,00;60,00
9,11;10,62;7,20;1,57;8,00;60,00
10,10;8,74;7,54;1,73;8,00;60,00
11,13;8,01;7,54;1,87;8,00;60,00
12,11;9,10;7,54;2,01;8,00;60,00
13,12;11,02;7,54;2,18;8,00;60,00
14,10;12,00;7,54;2,37;8,00;60,00
15,13;11,12;7,54;2,57;8,00;60,00
16,11;9,23;7,54;2,73;8,00;60,00
17,10;8,03;7,54;2,87;8,00;60,00
18,11;8,64;7,54;3,02;8,00;60,00
19,11;10,50;7,54;3,17;8,00;60,00
20,12;11,91;6,98;3,36;8,00;60,00
21,13;11,52;6,98;3,56;8,00;60,00
22,13;9,73;6,98;3,74;8,00;60,00
23,13;8,19;6,98;3,89;8,00;60,00
24,13;8,31;6,98;4,03;8,00;60,00
25,15;10,02;6,98;4,18;8,00;60,00
26,15;11,70;6,98;4,36;8,00;60,00
27,15;11,80;6,98;4,56;8,00;60,00
28,15;10,25;6,98;4,74;8,00;60,00
29,15;8,47;6,98;4,90;8,00;60,00
30,16;8,09;5,96;5,04;8,00;60,00
31,15;9,46;5,96;5,18;8,00;60,00
32,16;11,35;5,96;5,36;8,00;60,00
33,14;11,98;5,96;5,55;8,00;60,00
34,15;10,79;5,96;5,74;8,00;60,00
35,15;8,90;5,96;5,90;8,00;60,00
36,17;8,00;5,96;6,05;8,00;60,00
37,20;8,97;5,96;6,19;8,00;60,00
38,16;10,89;5,96;6,35;8,00;60,00
39,17;11,99;5,96;6,54;8,00;60,00
40,16;11,26;3,82;6,74;8,00;60,00
41,16;9,38;3,82;6,91;8,00;60,00
42,17;8,06;3,82;7,05;8,00;60,00
43,17;8,54;3,82;7,19;8,00;60,00
44,16;10,35;3,82;7,35;8,00;60,00
45,18;11,85;3,82;7,54;8,00;60,00
46,17;11,64;3,82;7,73;8,00;60,00
47,17;9,91;3,82;7,91;8,00;60,00
48,18;8,27;3,82;8,06;8,00;60,00
49,18;8,22;3,82;8,20;8,00;60,00
50,17;9,79;-2,14;8,35;8,00;60,00
51,17;11,57;-2,14;8,53;8,00;60,00
52,17;11,89;-2,14;8,72;8,00;60,00
53,17;10,48;-2,14;8,91;8,00;60,00
54,17;8,61;-2,14;9,07;8,00;60,00
55,17;8,04;-2,14;9,21;8,00;60,00
56,19;9,30;-2,14;9,36;8,00;60,00
57,20;11,21;-2,14;9,53;8,00;60,00
58,21;11,99;-2,14;9,72;8,00;60,00
59,21;10,93;-2,14;9,91;8,00;60,00
