t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,15;-0,05;7,20;-0,00;8,00;60,00
1,18;-0,05;7,20;-0,00;8,00;60,00
2,20;-0,05;7,20;-0,00;8,00;60,00
3,19;-0,05;7,20;-0,00;8,00;60,00
4,15;-0,06;7,20;-0,00;8,00;60,00
5,16;-0,06;7,20;-0,00;8,00;60,00
6,16;-0,06;7,20;-0,01;8,00;60,00
7,20;-0,06;7,20;-0,01;8,00;60,00
8,22;-0,06;7,20;-0,01;8,00;60,00
9,19;-0,06;7,20;-0,01;8,00;60,00
10,19;-0,06;9,65;-0,01;8,00;60,00
11,18;-0,06;9,65;-0,01;8,00;60,00
12,18;-0,06;9,65;-0,01;8,00;60,00
13,15;-0,06;9,65;-0,01;8,00;60,00
14,19;-0,06;9,65;-0,01;8,00;60,00
15,18;-0,06;9,65;-0,01;8,00;60,00
16,19;-0,06;9,65;-0,02;8,00;60,00
17,18;-0,06;9,65;-0,02;8,00;60,00
18,21;-0,06;9,65;-0,02;8,00;60,00
19,19;-0,06;9,65;-0,02;8,00;60,00
20,22;-0,07;12,10;-0,02;8,00;60,00
21,21;-0,07;12,10;-0,02;8,00;60,00
22,19;-0,07;12,10;-0,02;8,00;60,00
23,22;-0,07;12,10;-0,02;8,00;60,00
24,21;-0,07;12,10;-0,02;8,00;60,00
25,19;-0,07;12,10;-0,03;8,00;60,00
26,22;-0,07;12,10;-0,03;8,00;60,00
27,20;-0,07;12,10;-0,03;8,00;60,00
28,21;-0,07;12,10;-0,03;8,00;60,00
29,21;-0,07;12,10;-0,03;8,00;60,00
30,21;-0,07;12,10;-0,03;8,00;60,00
31,21;-0,07;16,74;-0,03;8,00;60,00
32,20;-0,07;16,74;-0,03;8,00;60,00
33,21;-0,07;16,74;-0,03;8,00;60,00
34,21;-0,07;16,74;-0,04;8,00;60,00
35,19;-0,07;16,74;-0,04;8,00;60,00
36,24;-0,07;16,74;-0,04;8,00;60,00
37,21;-0,07;16,74;-0,04;8,00;60,00
38,24;-0,07;16,74;-0,04;8,00;60,00
39,27;-0,07;16,74;-0,04;8,00;60,00
40,24;-0,07;16,74;-0,04;8,00;60,00
41,22;-0,07;25,69;-0,04;8,00;60,00
42,27;-0,07;25,69;-0,04;8,00;60,00
43,26;-0,07;25,69;-0,05;8,00;60,00
44,26;-0,07;25,69;-0,05;8,00;60,00
45,28;-0,07;25,69;-0,05;8,00;60,00
46,31;-0,06;25,69;-0,05;8,00;60,00
47,29;-0,06;25,69;-0,05;8,00;60,00
48,31;-0,06;25,69;-0,05;8,00;60,00
49,31;-0,06;25,69;-0,05;8,00;60,00
50,29;-0,06;25,69;-0,05;8,00;60,00
51,30;-0,06;55,57;-0,05;8,00;60,00
52,31;-0,06;55,57;-0,06;8,00;60,00
53,31;-0,07;55,57;-0,06;8,00;60,00
54,31;-0,07;55,57;-0,06;8,00;60,00
55,36;-0,07;55,57;-0,06;8,00;60,00
56,35;-0,07;55,57;-0,06;8,00;60,00
57,38;-0,06;55,57;-0,06;8,00;60,00
58,37;-0,06;55,57;-0,06;8,00;60,00
59,39;-0,07;55,57;-0,06;8,00;60,00
