t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,05;-0,06;7,20;-0,00;8,00;60,00
1,03;-0,06;7,20;-0,00;8,00;60,00
2,05;-0,06;7,20;-0,00;8,00;60,00
3,05;-0,06;7,20;-0,00;8,00;60,00
4,04;-0,06;7,20;-0,00;8,00;60,00
5,06;-0,06;7,20;-0,01;8,00;60,00
6,04;-0,06;7,20;-0,01;8,00;60,00
7,08;-0,06;7,20;-0,01;8,00;60,00
8,08;-0,06;7,20;-0,01;8,00;60,00
9,07;-0,06;7,20;-0,01;8,00;60,00
10,08;-0,06;9,63;-0,01;8,00;60,00
11,06;-0,06;9,63;-0,01;8,00;60,00
12,06;-0,06;9,63;-0,01;8,00;60,00
13,07;-0,06;9,63;-0,01;8,00;60,00
14,10;-0,06;9,63;-0,01;8,00;60,00
15,09;-0,06;9,63;-0,02;8,00;60,00
16,13;-0,06;9,63;-0,02;8,00;60,00
17,12;-0,06;9,63;-0,02;8,00;60,00
18,10;-0,06;9,63;-0,02;8,00;60,00
19,14;-0,06;9,63;-0,02;8,00;60,00
20,14;-0,06;12,07;-0,02;8,00;60,00
21,16;-0,06;12,07;-0,02;8,00;60,00
22,21;-0,06;12,07;-0,02;8,00;60,00
23,20;-0,06;12,07;-0,02;8,00;60,00
24,22;-0,06;12,07;-0,02;8,00;60,00
25,21;-0,06;12,07;-0,03;8,00;60,00
26,21;-0,06;12,07;-0,03;8,00;60,00
27,24;-0,06;12,07;-0,03;8,00;60,00
28,22;-0,06;12,07;-0,03;8,00;60,00
29,28;-0,06;12,07;-0,03;8,00;60,00
30,27;-0,06;16,21;-0,03;8,00;60,00
31,28;-0,06;16,21;-0,03;8,00;60,00
32,31;-0,06;16,21;-0,03;8,00;60,00
33,29;-0,06;16,21;-0,03;8,00;60,00
34,28;-0,06;16,21;-0,03;8,00;60,00
35,29;-0,06;16,21;-0,04;8,00;60,00
36,32;-0,06;16,21;-0,04;8,00;60,00
37,32;-0,06;16,21;-0,04;8,00;60,00
38,35;-0,06;16,21;-0,04;8,00;60,00
39,33;-0,06;16,21;-0,04;8,00;60,00
40,33;-0,06;24,53;-0,04;8,00;60,00
41,33;-0,06;24,53;-0,04;8,00;60,00
42,36;-0,06;24,53;-0,04;8,00;60,00
43,36;-0,06;24,53;-0,04;8,00;60,00
44,36;-0,06;24,53;-0,04;8,00;60,00
45,37;-0,06;24,53;-0,05;8,00;60,00
46,40;-0,06;24,53;-0,05;8,00;60,00
47,41;-0,06;24,53;-0,05;8,00;60,00
48,40;-0,07;24,53;-0,05;8,00;60,00
49,42;-0,07;24,53;-0,05;8,00;60,00
50,44;-0,07;50,54;-0,05;8,00;60,00
51,41;-0,07;50,54;-0,05;8,00;60,00
52,45;-0,07;50,54;-0,05;8,00;60,00
53,41;-0,07;50,54;-0,05;8,00;60,00
54,45;-0,07;50,54;-0,06;8,00;60,00
55,48;-0,07;50,54;-0,06;8,00;60,00
56,42;-0,07;50,54;-0,06;8,00;60,00
57,44;-0,07;50,54;-0,06;8,00;60,00
58,45;-0,07;50,54;-0,06;8,00;60,00
59,44;-0,06;50,54;-0,06;8,00;60,00
