t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;720,00;0,00;8000,00;600,00
0,02;15,09;720,00;0,00;8000,00;600,00
0,33;14,50;720,00;0,08;8000,00;600,00
0,62;14,03;720,00;0,15;8000,00;600,00
0,95;13,63;720,00;0,22;8000,00;600,00
1,25;13,25;720,00;0,29;8000,00;600,00
1,56;12,83;720,00;0,36;8000,00;600,00
1,88;12,50;720,00;0,43;8000,00;600,00
2,19;12,23;802,89;0,49;8000,00;600,00
2,49;12,17;802,89;0,55;8000,00;600,00
2,80;11,76;802,89;0,61;8000,00;600,00
3,16;11,61;802,89;0,68;8000,00;600,00
3,44;11,53;802,89;0,74;8000,00;600,00
3,75;11,49;802,89;0,80;8000,00;600,00
4,05;11,67;802,89;0,85;8000,00;600,00
4,37;15,95;805,77;0,93;8000,00;600,00
4,69;97,35;805,77;1,23;8000,00;600,00
5,02;351,49;806,50;2,45;8000,00;600,00
5,31;351,21;806,50;4,14;8000,00;600,00
5,59;546,94;806,50;6,28;8000,00;600,00
5,95;561,69;806,50;9,59;8000,00;600,00
6,26;566,48;806,50;12,53;8000,00;600,00
6,57;571,54;807,30;15,46;8000,00;600,00
6,89;578,15;807,30;18,46;8000,00;600,00
7,21;590,43;807,30;21,63;8000,00;600,00
7,51;650,46;807,30;24,72;8000,00;600,00
7,82;676,74;807,30;28,15;8000,00;600,00
8,09;672,40;807,30;31,16;8000,00;600,00
8,35;675,69;807,30;34,09;8000,00;600,00
8,66;679,66;807,90;37,61;8000,00;600,00
8,98;677,29;807,90;41,22;8000,00;600,00
9,39;674,27;807,90;45,84;8000,00;600,00
9,70;672,69;807,90;49,35;8000,00;600,00
9,93;671,41;807,90;51,89;8000,00;600,00
10,22;669,97;807,90;55,16;8000,00;600,00
10,61;668,35;807,90;59,54;8000,00;600,00
10,96;666,95;808,43;63,41;8000,00;600,00
11,24;666,88;808,43;66,50;8000,00;600,00
11,58;663,97;808,43;70,23;8000,00;600,00
11,86;662,60;808,43;73,33;8000,00;600,00
12,23;660,58;808,43;77,49;8000,00;600,00
12,51;658,22;808,43;80,49;8000,00;600,00
12,83;656,19;808,43;84,01;8000,00;600,00
13,12;654,38;808,97;87,25;8000,00;600,00
13,47;652,79;808,97;90,98;8000,00;600,00
13,75;651,70;808,97;94,01;8000,00;600,00
14,07;650,58;808,97;97,58;8000,00;600,00
14,40;649,43;808,97;101,11;8000,00;600,00
14,66;648,71;808,97;103,95;8000,00;600,00
15,00;649,17;808,97;107,60;8000,00;600,00
15,32;652,15;809,57;111,11;8000,00;600,00
15,63;655,40;809,57;114,42;8000,00;600,00
15,92;657,42;809,57;117,58;8000,00;600,00
16,24;658,98;809,57;121,12;8000,00;600,00
16,57;659,98;809,57;124,74;8000,00;600,00
16,88;660,69;809,57;128,19;8000,00;600,00
17,19;661,19;809,57;131,60;8000,00;600,00
17,47;661,56;810,12;134,67;8000,00;600,00
17,83;661,92;810,12;138,60;8000,00;600,00
18,12;662,18;810,12;141,86;8000,00;600,00
18,46;662,33;810,12;145,61;8000,00;600,00
18,74;662,50;810,12;148,72;8000,00;600,00
19,05;662,58;810,12;152,16;8000,00;600,00
19,38;662,63;810,12;155,76;8000,00;600,00
19,69;662,57;810,69;159,19;8000,00;600,00
20,01;662,74;810,69;162,68;8000,00;600,00
20,34;662,52;810,69;166,38;8000,00;600,00
20,62;662,34;810,69;169,49;8000,00;600,00
20,94;662,20;810,69;172,92;8000,00;600,00
21,26;662,06;810,69;176,49;8000,00;600,00
21,55;661,92;810,69;179,72;8000,00;600,00
21,86;661,89;811,24;183,15;8000,00;600,00
22,20;661,95;811,24;186,92;8000,00;600,00
22,50;661,85;811,24;190,16;8000,00;600,00
22,81;661,83;811,24;193,58;8000,00;600,00
23,16;661,80;811,24;197,50;8000,00;600,00
23,46;661,77;811,24;200,73;8000,00;600,00
23,74;661,66;811,24;203,86;8000,00;600,00
24,03;661,54;811,81;207,08;8000,00;600,00
24,39;661,26;811,81;211,06;8000,00;600,00
24,69;661,01;811,81;214,30;8000,00;600,00
25,00;660,75;811,81;217,70;8000,00;600,00
25,31;660,59;811,81;221,14;8000,00;600,00
25,67;660,47;811,81;225,07;8000,00;600,00
25,93;660,44;811,81;227,99;8000,00;600,00
26,29;660,48;812,40;231,91;8000,00;600,00
26,59;660,48;812,40;235,28;8000,00;600,00
26,92;660,67;812,40;238,92;8000,00;600,00
27,22;660,62;812,40;242,18;8000,00;600,00
27,53;660,62;812,40;245,59;8000,00;600,00
27,84;660,63;812,40;249,02;8000,00;600,00
28,12;660,63;812,40;252,11;8000,00;600,00
28,46;660,55;812,98;255,86;8000,00;600,00
28,80;660,40;812,98;259,61;8000,00;600,00
29,10;660,28;812,98;262,84;8000,00;600,00
29,41;660,12;812,98;266,25;8000,00;600,00
29,72;660,01;812,98;269,70;8000,00;600,00
29,99;659,94;812,98;272,64;8000,00;600,00
30,31;659,95;812,98;276,23;8000,00;600,00
30,64;659,91;813,56;279,84;8000,00;600,00
30,97;659,92;813,56;283,41;8000,00;600,00
31,28;659,93;813,56;286,86;8000,00;600,00
31,58;659,83;813,56;290,12;8000,00;600,00
31,87;659,86;813,56;293,35;8000,00;600,00
32,21;659,90;813,56;297,13;8000,00;600,00
32,52;659,88;813,56;300,55;8000,00;600,00
32,84;659,73;814,16;303,99;8000,00;600,00
33,13;659,74;814,16;307,22;8000,00;600,00
33,37;659,82;814,16;309,84;8000,00;600,00
