t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,65;11,19;7,20;0,06;8,00;60,00
1,64;12,00;7,20;0,25;8,00;60,00
2,66;10,95;7,20;0,45;8,00;60,00
3,66;9,02;7,20;0,61;8,00;60,00
4,66;8,00;7,20;0,75;8,00;60,00
5,66;8,82;7,20;0,90;8,00;60,00
6,65;10,71;7,20;1,06;8,00;60,00
7,66;11,96;7,20;1,25;8,00;60,00
8,66;11,39;7,20;1,44;8,00;60,00
9,67;9,55;7,20;1,62;8,00;60,00
10,65;8,12;7,58;1,76;8,00;60,00
11,65;8,42;7,58;1,90;8,00;60,00
12,66;10,17;7,58;2,06;8,00;60,00
13,66;11,76;7,58;2,24;8,00;60,00
14,68;11,71;7,58;2,44;8,00;60,00
15,69;10,05;7,58;2,62;8,00;60,00
16,71;8,33;7,58;2,78;8,00;60,00
17,71;8,17;7,58;2,92;8,00;60,00
18,70;9,71;7,58;3,06;8,00;60,00
19,72;11,52;7,58;3,24;8,00;60,00
20,72;11,92;6,97;3,44;8,00;60,00
21,71;10,55;6,97;3,63;8,00;60,00
22,74;8,66;6,97;3,79;8,00;60,00
23,74;8,03;6,97;3,93;8,00;60,00
24,72;9,20;6,97;4,07;8,00;60,00
25,74;11,13;6,97;4,24;8,00;60,00
26,76;12,00;6,97;4,44;8,00;60,00
27,77;10,97;6,97;4,63;8,00;60,00
28,80;9,02;6,97;4,80;8,00;60,00
29,81;8,00;6,97;4,95;8,00;60,00
30,80;8,83;5,99;5,09;8,00;60,00
31,78;10,71;5,99;5,25;8,00;60,00
32,80;11,96;5,99;5,44;8,00;60,00
33,80;11,38;5,99;5,63;8,00;60,00
34,81;9,51;5,99;5,81;8,00;60,00
35,84;8,09;5,99;5,96;8,00;60,00
36,84;8,47;5,99;6,10;8,00;60,00
37,86;10,30;5,99;6,26;8,00;60,00
38,88;11,84;5,99;6,44;8,00;60,00
39,87;11,66;5,99;6,64;8,00;60,00
40,88;9,95;3,70;6,82;8,00;60,00
41,88;8,28;3,70;6,97;8,00;60,00
42,89;8,22;3,70;7,11;8,00;60,00
43,89;9,80;3,70;7,26;8,00;60,00
44,89;11,56;3,70;7,44;8,00;60,00
45,90;11,89;3,70;7,64;8,00;60,00
46,88;10,49;3,70;7,82;8,00;60,00
47,90;8,61;3,70;7,98;8,00;60,00
48,91;8,04;3,70;8,12;8,00;60,00
49,91;9,29;3,70;8,27;8,00;60,00
50,92;11,20;-2,89;8,44;8,00;60,00
51,92;11,99;-2,89;8,63;8,00;60,00
52,94;10,92;-2,89;8,83;8,00;60,00
53,95;9,00;-2,89;9,00;8,00;60,00
54,96;8,00;-2,89;9,14;8,00;60,00
55,97;8,88;-2,89;9,28;8,00;60,00
56,96;10,79;-2,89;9,44;8,00;60,00
57,96;11,97;-2,89;9,63;8,00;60,00
58,97;11,33;-2,89;9,83;8,00;60,00
