t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,01;0,03;7,20;0,00;8,00;60,00
0,25;23,26;7,20;0,05;8,00;60,00
0,56;13,14;7,20;0,14;8,00;60,00
0,85;3,33;7,20;0,18;8,00;60,00
1,16;0,76;7,20;0,19;8,00;60,00
1,51;0,23;7,20;0,19;8,00;60,00
1,83;0,13;7,20;0,19;8,00;60,00
2,11;0,37;7,20;0,20;8,00;60,00
2,45;2,04;7,20;0,20;8,00;60,00
2,76;4,73;7,20;0,22;8,00;60,00
3,07;6,36;7,20;0,25;8,00;60,00
3,38;6,89;7,20;0,28;8,00;60,00
3,71;7,08;7,20;0,32;8,00;60,00
4,02;7,12;7,20;0,36;8,00;60,00
4,33;7,13;7,20;0,39;8,00;60,00
4,64;7,14;7,20;0,43;8,00;60,00
4,95;7,14;7,20;0,47;8,00;60,00
5,26;7,14;7,20;0,50;8,00;60,00
5,54;7,14;7,20;0,54;8,00;60,00
5,89;7,14;7,20;0,58;8,00;60,00
6,20;7,14;7,20;0,62;8,00;60,00
6,51;7,14;7,20;0,65;8,00;60,00
6,82;7,14;7,20;0,69;8,00;60,00
7,12;7,14;7,20;0,73;8,00;60,00
7,41;7,14;7,20;0,76;8,00;60,00
7,77;7,14;7,20;0,80;8,00;60,00
8,08;7,15;7,20;0,84;8,00;60,00
8,39;7,15;7,20;0,88;8,00;60,00
8,70;7,15;7,20;0,91;8,00;60,00
8,99;7,15;7,20;0,95;8,00;60,00
9,32;7,15;7,20;0,99;8,00;60,00
9,60;7,15;7,20;1,02;8,00;60,00
9,92;7,15;7,20;1,06;8,00;60,00
10,26;7,15;8,32;1,10;8,00;60,00
10,69;7,15;8,33;1,15;8,00;60,00
11,18;7,20;8,33;1,21;8,00;60,00
11,19;7,34;8,33;1,21;8,00;60,00
11,50;7,54;8,33;1,25;8,00;60,00
11,81;7,70;8,33;1,29;8,00;60,00
12,12;7,80;8,33;1,33;8,00;60,00
12,43;7,88;8,33;1,37;8,00;60,00
12,76;7,93;8,33;1,41;8,00;60,00
