t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713801953,37;0,00;0,00;0,00;250,00;600,00
1713801953,37;0,00;1,23;0,01;250,00;600,00
1713801953,37;0,00;2,74;0,03;250,00;600,00
1713801953,37;0,00;4,31;0,05;250,00;600,00
1713801953,37;0,00;5,85;0,08;250,00;600,00
1713801953,37;0,00;7,43;0,13;250,00;600,00
1713801953,37;0,00;9,04;0,19;250,00;600,00
1713801953,37;0,00;10,61;0,25;250,00;600,00
1713801953,37;0,00;12,09;0,31;250,00;600,00
1713801953,37;0,00;13,75;0,37;250,00;600,00
1713801953,37;0,00;15,28;0,37;250,00;600,00
1713801953,37;0,00;16,84;0,42;250,00;600,00
1713801953,37;0,00;18,37;0,48;250,00;600,00
1713801953,37;0,00;19,98;0,54;250,00;600,00
1713801953,37;0,00;21,48;0,60;250,00;600,00
1713801953,37;0,00;23,04;0,65;250,00;600,00
1713801953,37;0,00;24,60;0,71;250,00;600,00
1713801953,37;0,00;25,14;0,77;250,00;600,00
1713801953,37;0,00;25,15;0,83;250,00;600,00
1713801953,37;0,00;25,16;0,89;250,00;600,00
1713801953,37;0,00;25,16;0,95;250,00;600,00
1713801953,37;0,00;25,17;1,01;250,00;600,00
1713801953,37;0,00;25,18;1,06;250,00;600,00
1713801953,37;0,00;25,19;1,13;250,00;600,00
1713801953,37;0,00;25,19;1,19;250,00;600,00
1713801953,37;0,00;25,20;1,26;250,00;600,00
1713801953,37;0,00;25,21;1,32;250,00;600,00
1713801953,37;0,00;25,21;1,39;250,00;600,00
1713801953,37;0,00;25,22;1,46;250,00;600,00
1713801953,37;0,00;25,23;1,53;250,00;600,00
1713801953,37;0,00;25,23;1,60;250,00;600,00
1713801953,37;0,00;25,25;1,60;250,00;600,00
1713801953,37;0,00;25,25;1,67;250,00;600,00
1713801953,37;0,00;25,26;1,73;250,00;600,00
1713801953,37;0,00;25,26;1,81;250,00;600,00
1713801953,37;0,00;25,27;1,88;250,00;600,00
1713801953,37;0,00;25,27;1,97;250,00;600,00
1713801953,37;0,00;25,27;2,09;250,00;600,00
1713801953,37;0,00;25,27;2,23;250,00;600,00
1713801953,37;0,00;25,27;2,36;250,00;600,00
1713801953,37;0,00;25,27;2,50;250,00;600,00
1713801953,37;0,00;25,27;2,63;250,00;600,00
1713801953,37;0,00;25,27;2,77;250,00;600,00
1713801953,37;0,00;25,27;2,90;250,00;600,00
1713801953,37;0,00;25,28;2,99;250,00;600,00
1713801953,37;0,00;25,28;3,07;250,00;600,00
1713801953,37;0,00;25,29;3,14;250,00;600,00
1713801953,37;0,00;25,29;3,23;250,00;600,00
1713801953,37;0,00;25,30;3,33;250,00;600,00
1713801953,37;0,00;25,30;3,43;250,00;600,00
1713801953,37;0,00;25,30;3,57;250,00;600,00
1713801953,37;0,00;25,30;3,70;250,00;600,00
1713801953,37;0,00;25,30;3,83;250,00;600,00
1713801953,37;0,00;25,31;3,83;250,00;600,00
1713801953,37;0,00;25,31;3,97;250,00;600,00
1713801953,37;0,00;25,31;4,11;250,00;600,00
1713801953,37;0,00;25,31;4,24;250,00;600,00
1713801953,37;0,00;25,31;4,36;250,00;600,00
1713801953,37;0,00;25,31;4,51;250,00;600,00
1713801953,37;0,00;25,31;4,64;250,00;600,00
1713801953,37;0,00;25,31;4,78;250,00;600,00
1713801953,37;0,00;25,31;4,91;250,00;600,00
1713801953,37;0,00;25,31;5,05;250,00;600,00
1713801953,37;0,00;25,31;5,19;250,00;600,00
1713801953,37;0,00;25,31;5,32;250,00;600,00
1713801953,37;0,00;25,31;5,46;250,00;600,00
1713801953,37;0,00;25,31;5,59;250,00;600,00
1713801953,37;0,00;25,31;5,73;250,00;600,00
1713801953,37;0,00;25,31;5,87;250,00;600,00
1713801953,37;0,00;25,31;6,01;250,00;600,00
1713801953,37;0,00;25,31;6,14;250,00;600,00
1713801953,37;0,00;25,30;6,27;250,00;600,00
1713801953,37;0,00;25,30;6,41;250,00;600,00
1713801953,37;0,00;25,32;6,41;250,00;600,00
1713801953,37;0,00;25,32;6,55;250,00;600,00
1713801953,37;0,00;25,32;6,68;250,00;600,00
1713801953,37;0,00;25,32;6,82;250,00;600,00
1713801953,37;0,00;25,32;6,95;250,00;600,00
1713801953,37;0,00;25,32;7,10;250,00;600,00
1713801953,37;0,00;25,32;7,23;250,00;600,00
1713801953,37;0,00;25,32;7,36;250,00;600,00
1713801953,37;0,00;25,31;7,51;250,00;600,00
1713801953,37;0,00;25,31;7,64;250,00;600,00
1713801953,37;0,00;25,31;7,78;250,00;600,00
1713801953,37;0,00;25,31;7,91;250,00;600,00
1713801953,37;0,00;25,31;8,05;250,00;600,00
1713801953,37;0,00;25,31;8,19;250,00;600,00
