t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,83;11,48;7,20;0,08;8,00;60,00
1,84;11,93;7,20;0,28;8,00;60,00
2,84;10,60;7,20;0,46;8,00;60,00
3,84;8,71;7,20;0,62;8,00;60,00
4,84;8,02;7,20;0,76;8,00;60,00
5,84;9,15;7,20;0,91;8,00;60,00
6,84;11,06;7,20;1,08;8,00;60,00
7,84;12,00;7,20;1,27;8,00;60,00
8,85;11,10;7,20;1,46;8,00;60,00
9,84;9,20;7,20;1,63;8,00;60,00
10,88;8,01;7,60;1,78;8,00;60,00
11,89;8,74;7,60;1,92;8,00;60,00
12,91;10,67;7,60;2,08;8,00;60,00
13,91;11,95;7,60;2,27;8,00;60,00
14,91;11,44;7,60;2,47;8,00;60,00
15,94;9,55;7,60;2,65;8,00;60,00
16,97;8,10;7,60;2,80;8,00;60,00
17,96;8,44;7,60;2,94;8,00;60,00
18,95;10,20;7,60;3,09;8,00;60,00
19,95;11,79;7,60;3,27;8,00;60,00
20,97;11,71;6,96;3,47;8,00;60,00
21,97;10,04;6,96;3,65;8,00;60,00
22,99;8,32;6,96;3,81;8,00;60,00
24,00;8,19;6,96;3,95;8,00;60,00
25,00;9,74;6,96;4,10;8,00;60,00
26,03;11,56;6,96;4,28;8,00;60,00
27,04;11,89;6,96;4,48;8,00;60,00
28,03;10,48;6,96;4,66;8,00;60,00
29,04;8,62;6,96;4,82;8,00;60,00
30,03;8,04;6,96;4,96;8,00;60,00
31,03;9,25;6,00;5,11;8,00;60,00
32,05;11,18;6,00;5,28;8,00;60,00
33,06;12,00;6,00;5,47;8,00;60,00
34,05;10,98;6,00;5,66;8,00;60,00
35,04;9,07;6,00;5,83;8,00;60,00
36,05;8,01;6,00;5,97;8,00;60,00
37,05;8,79;6,00;6,11;8,00;60,00
38,07;10,71;6,00;6,28;8,00;60,00
39,06;11,96;6,00;6,47;8,00;60,00
40,06;11,40;6,00;6,66;8,00;60,00
41,07;9,54;3,69;6,84;8,00;60,00
42,09;8,11;3,69;6,99;8,00;60,00
43,08;8,43;3,69;7,12;8,00;60,00
44,08;10,19;3,69;7,28;8,00;60,00
45,08;11,78;3,69;7,46;8,00;60,00
46,08;11,73;3,69;7,66;8,00;60,00
47,10;10,06;3,69;7,84;8,00;60,00
48,12;8,34;3,69;8,00;8,00;60,00
49,10;8,16;3,69;8,13;8,00;60,00
50,10;9,66;3,69;8,28;8,00;60,00
51,10;11,48;-3,09;8,46;8,00;60,00
52,09;11,93;-3,09;8,65;8,00;60,00
53,11;10,59;-3,09;8,84;8,00;60,00
54,12;8,70;-3,09;9,00;8,00;60,00
55,13;8,02;-3,09;9,14;8,00;60,00
56,14;9,21;-3,09;9,29;8,00;60,00
57,17;11,17;-3,09;9,47;8,00;60,00
58,18;12,00;-3,09;9,66;8,00;60,00
59,18;10,98;-3,09;9,85;8,00;60,00
